date,open,high,low,close,volume,ma_5,ma_10,ma_20,ma_ratio_5_20,rsi_14,macd,macd_signal,daily_return,volatility_10,volatility_20,volume_change,volume_ma_10,high_low_range,target_return,target_direction
2016-09-30,57.0,57.0,55.0,55.01,25000,56.07000000000001,56.371,54.931000000000004,1.0207351040396133,65.01457725947523,1.6356738508162962,1.9276447432176596,-0.025163919900762055,0.009865589369257055,0.016690348992483683,-0.7382198952879582,241450.0,0.03635702599527359,0.012543173968369459,1
2016-10-03,56.0,56.8,55.7,55.7,76500,55.931999999999995,56.189,55.064499999999995,1.0157542518319425,65.38461538461542,1.5156052815748282,1.8452368508890933,0.012543173968369459,0.011261514862124794,0.0168236554627905,2.06,214850.0,0.019748653500897564,0.0053859964093356805,1
2016-10-04,57.8,57.8,55.0,56.0,551000,55.928,56.138999999999996,55.2395,1.012463907167878,56.886227544910184,1.428194234088501,1.761828327528975,0.0053859964093356805,0.010264641626774205,0.016567623943413302,6.2026143790849675,167100.0,0.04999999999999995,-0.008928571428571397,0
2016-10-05,55.02,55.51,54.98,55.5,64500,55.727999999999994,56.048,55.39300000000001,1.0060476955572002,47.09677419354836,1.3035480375212813,1.6701722695274364,-0.008928571428571397,0.010581603178335583,0.01676674136363987,-0.882940108892922,115250.0,0.00954954954954957,0.028828828828828756,1
2016-10-06,56.5,57.1,55.5,57.1,28000,55.862,56.102999999999994,55.6365,1.004053094641108,43.989071038251396,1.3186708403529863,1.5998719836925466,0.028828828828828756,0.014322519246846107,0.017636664704115936,-0.5658914728682171,98150.0,0.02802101576182139,-0.027145359019264514,0
2016-10-07,57.9,57.9,55.0,55.55,1019000,55.970000000000006,56.02,55.838,1.0023639815179628,38.287752675386415,1.1918448785789266,1.5182665626698229,-0.027145359019264514,0.016888431261359315,0.01860662434524717,35.392857142857146,192100.0,0.05220522052205218,-0.009360936093609329,0
2016-10-10,55.6,56.0,55.0,55.03,1405000,55.836,55.884,55.9935,0.9971871735112111,40.707964601769916,1.0374160495128777,1.422096460038434,-0.009360936093609329,0.017060840477822265,0.018814058548904885,0.3788027477919529,329350.0,0.018171906232963837,0.03379974559331278,1
2016-10-13,55.99,57.0,55.3,56.89,53500,56.013999999999996,55.971000000000004,56.213,0.9964598936189136,52.47933884297523,1.0529784649225178,1.348272861015251,0.03379974559331278,0.02039163037561085,0.01997111537248444,-0.9619217081850534,332400.0,0.029882228862717575,-0.015644225698716818,0
2016-10-14,56.0,56.8,55.01,56.0,580000,56.114,55.92100000000001,56.270500000000006,0.9972187913738103,47.363374880153415,0.9821743349452063,1.2750531558012421,-0.015644225698716818,0.020919917518625746,0.017984596236043985,9.841121495327103,389800.0,0.0319642857142857,-0.008571428571428563,0
2016-10-17,55.5,55.52,55.5,55.52,6500,55.798,55.83,56.249,0.9919820796814165,45.99627560521415,0.8772175455334121,1.195486033747676,-0.008571428571428563,0.021069172016981837,0.017537841860932175,-0.9887931034482759,380900.0,0.0003602305475504886,-0.008465417867435265,0
2016-10-18,55.5,55.51,55.05,55.05,282000,55.698,55.834,56.1025,0.9927899826210953,44.01785714285713,0.7474967840793454,1.10588818381401,-0.008465417867435265,0.019588430872299927,0.015351217791810421,42.38461538461539,406600.0,0.008356039963669407,-0.0009082652134422275,0
2016-10-19,55.01,55.49,55.0,55.0,573500,55.69199999999999,55.763999999999996,55.9765,0.9949175100265288,45.31249999999999,0.633356623007586,1.0113818716527252,-0.0009082652134422275,0.019105928075240666,0.01530010175913127,1.0336879432624113,456300.0,0.008909090909090945,0.019090909090909047,1
2016-10-20,55.0,56.5,55.0,56.05,94000,55.524,55.769000000000005,55.95399999999999,0.9923151159881333,48.03493449781658,0.620473515352991,0.9332002003927784,0.019090909090909047,0.020089181693231074,0.015537061757569295,-0.8360941586748039,410600.0,0.026761819803746655,-0.00909901873327379,0
2016-10-21,55.01,55.9,55.0,55.54,20000,55.432,55.773,55.91049999999999,0.9914416791121526,46.25735912531539,0.5626252285540545,0.8590852060250337,-0.00909901873327379,0.020097923384953656,0.015660470033909534,-0.7872340425531915,406150.0,0.016204537270435696,-0.018545192653943166,0
2016-10-24,54.5,54.51,54.5,54.51,1500,55.23,55.513999999999996,55.808499999999995,0.9896341955078528,47.82608695652174,0.428725571050002,0.7730132790300274,-0.018545192653943166,0.018097433886072014,0.01613694936523712,-0.925,403500.0,0.0001834525775086775,0.018161805173362744,1
